longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-122.28,37.8,38,684,176,344,155,2.0114,131300
-122.28,37.78,50,1487,306,730,327,2.5139,219000
-122.28,37.78,29,5154,1394,3741,1273,2.5762,173400
-122.28,37.75,20,1156,365,583,326,3.1972,100000
-122.28,37.55,17,4199,629,2020,630,6.1228,375700
-122.28,37.54,37,991,180,463,177,5.1701,294200
-122.28,37.54,24,5114,1357,3169,1268,3.9699,293200
-122.28,37.53,34,1980,385,970,391,5.1207,310900
-122.28,37.53,25,3710,1015,2068,958,3.5445,286700
-122.28,37.53,15,5417,1199,2593,1098,4.8047,438000
-122.28,37.52,38,2197,357,1228,373,5.4719,397900
-122.28,37.52,29,1526,355,724,315,4.0313,435200
-122.28,37.51,33,4719,758,1980,757,6.1064,405000
-122.28,37.5,33,6499,998,2694,957,7.4787,431300
-122.28,37.49,29,4148,635,1638,627,6.912,457200
-122.28,37.49,25,7335,1157,2626,1049,6.5475,500001
-122.28,37.47,44,863,114,281,99,6.8879,500001
-122.29,40.47,20,2858,612,1422,589,1.9657,63000
-122.29,40.44,30,1270,365,840,324,1.3904,48100
-122.29,40.43,21,2842,640,1658,608,1.9943,59800
-122.29,40.39,17,1682,332,887,316,1.8438,76400
-122.29,38.4,28,2024,340,844,309,4.7833,361100
-122.29,38.32,23,4312,993,2317,934,2.7667,153200
-122.29,38.31,45,3075,754,1635,723,2.2721,139800
-122.29,38.31,25,4927,1005,2756,998,2.7325,162900
-122.29,38.3,52,144,54,89,48,1.0096,162500
-122.29,38.3,52,1219,288,847,283,1.6691,183300
-122.29,38.28,38,2308,425,1272,406,3.6083,134200
-122.29,38.19,13,7065,1259,3864,1221,4.7472,148600
-122.29,38,16,4986,1081,2805,1016,4.025,173200
-122.29,37.98,27,2133,347,850,350,5.1046,209800
-122.29,37.97,20,3426,632,1512,580,4.4911,227400
-122.29,37.94,20,7578,1426,3637,1362,4.4387,190000
-122.29,37.92,36,1450,235,568,234,6,311400
-122.29,37.92,35,583,88,235,84,5.943,288200
-122.29,37.92,32,1736,234,602,231,6.516,401000
-122.29,37.91,38,2591,424,905,378,5.1691,263200
-122.29,37.9,52,1604,263,594,286,5.338,270900
-122.29,37.9,49,1283,238,576,236,3.3333,276800
-122.29,37.89,52,3171,698,1498,696,3.1795,218200
-122.29,37.89,52,2269,380,1004,371,5.1696,261400
-122.29,37.89,52,2248,422,870,377,3.4732,246200
-122.29,37.89,52,2178,421,940,423,5.0551,232200
-122.29,37.89,52,1571,349,693,326,3.1375,229100
-122.29,37.88,52,2159,424,824,388,3.8897,218400
-122.29,37.88,52,1650,395,841,380,3.556,179300
-122.29,37.88,50,1211,261,523,227,3.8672,216700
-122.29,37.88,48,2365,490,1034,475,3.1065,229200
-122.29,37.88,46,1895,442,920,425,2.9926,192100
-122.29,37.87,52,895,198,386,204,3.875,182600
-122.29,37.87,50,1829,536,1129,516,2.6684,185600
-122.29,37.87,46,1267,324,792,321,2.525,165900
-122.29,37.87,44,2539,755,1382,713,2.537,175000
-122.29,37.86,52,1665,404,815,372,1.9946,156900
-122.29,37.84,35,1872,419,1017,414,2.2106,132500
-122.29,37.83,52,1121,211,554,187,3.3929,75700
-122.29,37.82,49,135,29,86,23,6.1183,75000
-122.29,37.81,49,844,204,560,152,1.75,75000
-122.29,37.81,46,935,297,582,277,0.7286,95200
-122.29,37.81,46,2801,644,1823,611,0.9802,129200
-122.29,37.81,46,12,4,18,7,0.4999,67500
-122.29,37.81,26,768,152,392,127,1.7719,82500
-122.29,37.81,23,1745,374,1054,325,0.8026,112500
-122.29,37.81,20,835,161,290,133,2.483,137500
-122.29,37.8,52,1027,244,492,147,2.6094,81300
-122.29,37.78,42,1241,309,821,300,1.9427,102200
-122.29,37.56,34,1693,281,846,291,5.3683,339400
-122.29,37.55,27,3789,874,2243,866,4.39,270100
-122.29,37.54,43,2268,438,1151,449,4.9091,293200
-122.29,37.54,39,1459,285,761,291,5.0081,298100
-122.29,37.53,41,839,190,419,215,5.012,368200
-122.29,37.52,38,3767,603,1455,615,6.8787,386800
-122.29,37.52,33,4104,751,1837,771,5.3506,388100
-122.29,37.51,35,3040,520,1374,518,6.1004,426400
-122.29,37.48,15,5480,892,2009,831,7.4678,500001
-122.29,37.41,30,6373,854,2149,798,10.6868,500001
-122.3,41.32,13,2300,513,1151,488,2.1571,81500
-122.3,41.31,29,4059,787,1700,702,2.4526,97100
-122.3,40.58,19,1043,204,505,183,1.6033,98800
-122.3,40.45,32,1286,271,694,236,1.6579,68500
-122.3,38.33,15,4741,956,2043,856,4.1862,183600
-122.3,38.32,20,2063,486,1045,460,2.5035,153200
-122.3,38.31,34,1797,395,1162,407,3.455,137500
-122.3,38.3,44,3690,809,1922,736,2.6346,139800
-122.3,38.3,21,1108,269,524,274,2.7619,154600
-122.3,38.29,48,2278,477,1219,453,2.9643,154000
-122.3,38.29,40,1739,318,744,312,2.6518,156100
-122.3,38.28,31,1633,316,944,300,3.3977,158700
-122.3,38.27,4,1051,263,455,248,3.6389,130200
-122.3,38.25,18,3548,880,1476,699,3.7188,163400
-122.3,37.98,25,3807,806,1821,792,3.6518,164300
-122.3,37.97,35,1811,377,911,340,3.375,149700
-122.3,37.97,30,4030,772,1777,718,3.6393,184000
-122.3,37.93,34,2254,357,715,306,4.5,304000
-122.3,37.92,33,1615,271,710,285,4.0804,239000
-122.3,37.91,40,2866,617,1305,589,3.6321,209100
-122.3,37.9,41,2053,435,873,415,3.4091,223000
-122.3,37.9,38,2263,522,1027,509,3.5125,224200
-122.3,37.9,37,2125,489,912,462,2.9219,217200
-122.3,37.9,35,1102,308,688,303,2.3946,141700
-122.3,37.9,30,1772,471,880,437,2.2672,162500
-122.3,37.9,15,5083,1212,2420,1146,4.5824,256100
-122.3,37.89,36,1077,293,518,276,3.0208,206300
-122.3,37.88,46,1647,376,854,355,2.9,144800
-122.3,37.88,45,453,146,749,137,1.475,187500
-122.3,37.87,52,3123,749,1695,684,2.2208,144800
-122.3,37.87,10,503,118,228,100,2.1705,150000
-122.3,37.86,50,499,127,287,128,2.75,140600
-122.3,37.84,14,7355,2408,3100,2051,4.0018,143800
-122.3,37.81,52,1224,237,521,159,1.191,76100
-122.3,37.81,52,1010,209,604,187,1.1667,78400
-122.3,37.81,48,828,182,392,133,2.5938,73500
-122.3,37.81,48,1455,354,788,332,0.8056,84400
-122.3,37.77,42,2038,368,2037,355,2.6447,200000
-122.3,37.57,36,1973,352,1169,370,5.033,270900
-122.3,37.56,35,1873,351,945,333,5.5184,274800
-122.3,37.55,35,3675,735,1930,715,3.9833,342800
-122.3,37.54,39,4292,1097,1758,987,2.9405,340500
-122.3,37.53,43,1748,366,984,371,4.5116,337800
-122.3,37.53,40,1833,308,751,306,6,384200
-122.3,37.53,38,984,171,429,157,5.3261,376800
-122.3,37.53,37,1338,215,535,221,5.4351,376600
-122.3,37.52,38,2769,387,994,395,5.5902,417000
-122.3,37.52,32,2297,347,871,342,8.1039,382200
-122.3,37.51,35,2789,445,1156,404,5.4322,391000
-122.31,40.89,18,754,161,247,107,2.2583,78800
-122.31,40.65,11,3664,647,1686,613,2.9338,141600
-122.31,40.55,11,13714,2302,6511,2267,3.5522,100100
-122.31,40.49,18,4026,718,1731,705,3.35,118400
-122.31,40.47,26,2723,551,1326,547,2.3594,66000
-122.31,40.45,25,2596,557,1536,549,2.0221,60400
-122.31,40.45,10,1187,236,728,248,2.0469,66800
-122.31,38.34,19,4187,684,1827,605,4.5293,210400
-122.31,38.33,26,2155,339,956,365,4.0132,174700
-122.31,38.33,21,1922,344,1051,342,3.6042,183300
-122.31,38.32,35,3997,762,2074,703,3.285,138100
-122.31,38.32,33,2463,421,1235,465,3.7045,161500
-122.31,38.31,32,2577,458,1172,447,3.8796,175500
-122.31,38.3,25,3883,740,1641,676,3.9,187300
-122.31,38.27,34,1748,284,783,303,4.3585,194400
-122.31,38,26,3735,641,1708,633,4.621,191100
-122.31,37.99,25,6508,1137,3259,1081,4.2348,157800
-122.31,37.94,38,2172,403,945,384,4.3958,194200
-122.31,37.94,38,1794,349,810,335,3.8343,191400
-122.31,37.93,39,2505,371,872,345,5.3433,286500
-122.31,37.93,36,2403,408,917,404,5.0399,253400
-122.31,37.93,36,1526,256,696,263,3.5089,261900
-122.31,37.92,43,2116,407,900,361,4.1587,212200
-122.31,37.92,30,1014,236,537,204,2.8456,183300
-122.31,37.91,45,3924,834,1992,773,4.1146,177800
-122.31,37.91,43,2549,511,1060,528,3.6417,178400
-122.31,37.91,39,2955,696,1417,682,2.7628,167800
-122.31,37.91,31,1432,348,681,348,2.7243,218100
-122.31,37.6,34,3225,726,1958,656,3.6811,273000
-122.31,37.58,44,1990,442,1141,424,3.9696,258300
-122.31,37.57,45,1165,236,845,251,4.1875,267300
-122.31,37.57,42,3157,676,1603,629,3.7422,292600
-122.31,37.57,31,2197,477,1193,394,4.6371,271100
-122.31,37.56,52,2351,494,1126,482,3.9688,356900
-122.31,37.56,40,1351,330,701,297,3.32,292900
-122.31,37.56,36,1727,340,952,337,4.7917,316000
-122.31,37.55,52,900,183,371,166,3.25,296400
-122.31,37.55,45,507,140,305,139,2.6159,272900
-122.31,37.55,27,3931,933,1877,851,3.9722,354100
-122.31,37.54,46,2444,397,952,402,4.75,388200
-122.31,37.54,45,1222,220,492,205,5.539,396900
-122.31,37.54,42,1159,261,465,247,3.1842,352800
-122.31,37.53,39,1160,191,508,185,5.9539,379100
-122.31,37.5,22,14034,3020,6266,2952,4.3939,491200
-122.32,40.71,18,2879,578,1399,586,2.4036,105400
-122.32,40.58,2,1937,350,756,274,3,114200
-122.32,40.57,15,2524,449,1374,467,3.3816,93800
-122.32,38.35,20,3494,549,1673,541,5.5718,185200
-122.32,38.32,26,2710,498,1439,484,5,175200
-122.32,38.32,19,2922,417,1221,442,5.8002,238700
-122.32,38.29,21,1607,356,834,352,2.3787,177900
-122.32,38.12,12,5382,928,3928,921,5.3785,150600
-122.32,38.06,4,7999,1611,3596,1396,5.0969,174200
-122.32,38.01,26,3054,492,1495,496,4.6944,171100
-122.32,37.99,24,4865,968,2315,893,4.2852,173500
-122.32,37.97,33,1156,190,643,209,4.5,156600
-122.32,37.97,29,2347,464,1135,490,3.9722,161000
-122.32,37.96,34,2070,357,784,294,4.0417,182800
-122.32,37.95,37,1887,353,895,359,4.45,196600
-122.32,37.95,35,1612,354,887,331,2.5769,146100
-122.32,37.94,47,1911,283,697,275,6.2712,267700
-122.32,37.94,46,1901,295,833,352,5.5196,210800
-122.32,37.94,38,2751,522,1390,489,3.7277,165100
-122.32,37.93,40,3056,489,1103,481,5.1067,247300
-122.32,37.93,40,1141,213,434,196,3.9464,186900
-122.32,37.93,33,296,73,216,63,2.675,22500
-122.32,37.92,29,2304,399,1377,454,5.0187,140600
-122.32,37.92,28,4649,977,2606,953,3.2674,129100
-122.32,37.92,22,1119,220,565,199,3.3594,186900
-122.32,37.91,34,2669,647,1341,555,2.6399,119600
-122.32,37.69,48,592,122,340,143,5.966,315200
-122.32,37.57,52,499,148,318,145,2.9934,256300
-122.32,37.57,42,2574,614,2377,588,3.2891,237900
-122.32,37.56,9,1150,287,377,243,3.8317,237500
-122.32,37.56,44,537,173,355,194,2.8571,250000
-122.32,37.56,26,2339,704,1283,654,3.162,415000
-122.32,37.55,50,2501,433,1050,410,4.6406,500001
-122.32,37.55,46,1437,266,607,263,4.8068,369700
-122.32,37.55,44,2151,411,849,370,4.4583,397100
-122.32,37.54,34,3661,692,1608,656,5.0774,407200
-122.32,37.53,39,2795,464,1183,443,5.779,387100
-122.32,37.52,17,6645,1034,2557,1032,6.3892,480800
-122.33,41.86,19,3599,695,1572,601,2.234,58600
-122.33,40.6,5,6383,1206,2965,1141,3.8103,111100
-122.33,40.57,16,2777,503,1432,500,2.5592,75900
-122.33,40.48,26,695,126,319,124,3.2788,101600
-122.33,40.47,30,2502,523,1296,481,2.125,66100
-122.33,39.1,10,266,62,154,49,2.25,75000
-122.33,38.39,36,831,122,272,109,6.3427,304800
-122.33,38.38,28,1020,169,504,164,4.5694,287500
-122.33,38.33,15,3193,468,1303,426,5.3017,202600
-122.33,38.31,14,6778,947,2768,1014,6.1953,258900
-122.33,38.29,14,3541,499,1577,459,5.3351,269900
-122.33,38.21,33,2017,370,949,342,4.625,228600
-122.33,38,35,3779,711,2493,679,2.9781,109000
-122.33,37.99,4,3999,1079,1591,887,3.911,112500
-122.33,37.98,3,2850,544,1024,515,6.0115,175000
-122.33,37.97,45,1982,376,1179,398,3.5463,130800
-122.33,37.96,46,1222,236,819,251,3.9118,129400
-122.33,37.95,46,1543,339,777,322,4.0927,142600
-122.33,37.95,45,1585,329,981,373,3.0313,135800
-122.33,37.95,42,1627,336,848,316,3.7708,144600
-122.33,37.95,22,2099,569,1135,509,2.1915,120800
-122.33,37.94,47,1882,361,797,342,3.5848,140800
-122.33,37.94,45,1226,279,590,260,2.8833,140400
-122.33,37.94,44,1769,332,828,309,4.0526,150800
-122.33,37.94,42,1695,345,719,334,3.9417,139100
-122.33,37.93,27,2158,424,1220,442,3.0156,111500
-122.33,37.92,26,3887,779,2512,740,2.2301,122400
-122.33,37.89,42,1342,291,551,266,4.5268,207400
-122.33,37.58,43,1772,422,1573,401,2.7474,233100
-122.33,37.58,40,2362,468,992,425,4.7917,359900
-122.33,37.57,27,3085,876,1453,896,3.4333,290000
-122.33,37.57,20,2126,643,1112,597,3.625,283300
-122.33,37.56,50,1975,245,644,251,10.0743,500001
-122.33,37.56,34,6394,1619,2400,1496,3.4902,500001
-122.33,37.55,51,2565,332,870,309,9.3694,500001
-122.33,37.55,33,2199,312,827,319,6.1349,500001
-122.33,37.53,18,4493,760,1784,725,6.7042,413000
-122.34,41.21,26,178,40,55,25,2.0375,57500
-122.34,41.06,33,2149,498,631,273,1.8816,65800
-122.34,40.63,10,2183,369,1061,325,3.6853,151600
-122.34,40.58,7,4843,992,2223,932,3.0549,101700
-122.34,40.57,26,2187,472,1339,463,2.0395,67900
-122.34,40.57,24,1610,307,748,307,2.6591,82800
-122.34,40.51,16,2247,502,1206,463,1.9946,119200
-122.34,40.32,12,3848,689,2008,683,2.6352,92200
-122.34,37.99,42,1531,326,1271,377,2.6167,85100
-122.34,37.98,33,2014,410,1354,427,3.9773,131300
-122.34,37.96,33,1817,441,1220,389,2.5382,103600
-122.34,37.96,15,6487,1717,3408,1560,2.1991,133300
-122.34,37.95,44,1788,368,933,329,2.875,133400
-122.34,37.95,44,1675,317,806,311,3.0694,135300
-122.34,37.95,39,1986,427,1041,385,3.2333,135100
-122.34,37.95,38,1340,298,766,241,3.2833,111700
-122.34,37.94,47,2313,433,947,430,3.942,143300
-122.34,37.94,44,1917,444,936,435,2.7391,140300
-122.34,37.94,42,2206,451,989,444,3.125,143900
-122.34,37.94,31,1611,455,786,411,1.681,145500
-122.34,37.93,45,2225,486,1304,459,2.64,112100
-122.34,37.93,32,2389,652,1672,584,1.4423,88300
-122.34,37.93,30,2515,481,1327,428,2.1287,95000
-122.34,37.88,37,3061,930,2556,924,1.7375,350000
-122.34,37.59,44,1395,269,736,288,5.6206,386400
-122.34,37.58,50,2784,743,1622,698,3.8413,372200
-122.34,37.57,52,2635,408,967,374,7.0422,500001
-122.34,37.57,52,2547,373,876,359,8.2598,500001
-122.34,37.57,39,2647,616,1254,555,4.2407,433800
-122.34,37.57,28,3751,949,1691,846,3.9728,300000
-122.34,37.55,44,2465,328,843,324,6.9533,500001
-122.34,37.55,25,4470,518,1507,504,13.3913,500001
-122.34,37.53,27,3339,481,1354,458,7.3081,464600
-122.34,37.52,34,3559,560,1747,550,6.6959,411200
-122.34,37.46,21,1799,293,576,277,7.439,500001
-122.35,40.68,36,1822,449,930,399,1.3801,56600
-122.35,40.57,22,589,97,338,107,3.2639,87500
-122.35,40.57,18,2226,490,859,451,1.6821,69400
-122.35,40.54,17,2280,453,976,434,2.71,97800
-122.35,40.25,10,1621,318,866,283,3.5,104300
-122.35,38.3,18,3735,557,1504,521,5.6304,243100
-122.35,37.98,34,3756,726,2237,686,3.7562,132900
-122.35,37.97,43,2178,482,1545,471,2.5863,112200
-122.35,37.96,34,1428,335,1272,319,2.5461,93900
-122.35,37.96,32,1991,504,1139,423,2.0353,113600
-122.35,37.96,29,1899,524,1357,443,1.875,97200
-122.35,37.95,45,2142,431,1318,431,3.0737,111600
-122.35,37.95,42,1485,290,971,303,3.6094,114600
-122.35,37.95,31,2449,595,1801,548,2.6328,110300
-122.35,37.94,34,1880,459,1358,422,1.6571,105200
-122.35,37.93,41,268,75,198,82,3.2222,156300
-122.35,37.93,39,2002,416,1166,395,1.7257,91500
-122.35,37.93,28,1995,488,1182,439,2.3352,84300
-122.35,37.93,19,1334,366,1048,316,1.7865,88000
-122.35,37.91,4,2851,798,1285,712,4.2895,186800
-122.35,37.58,52,2495,458,1081,471,4.0855,410800
-122.35,37.58,30,5039,1564,2129,1536,3.3469,345000
-122.35,37.57,52,2170,269,784,274,10.4286,500001
-122.35,37.57,52,2059,345,800,308,4.97,500001
-122.35,37.56,52,1659,191,519,201,14.4219,500001
-122.35,37.53,27,2169,305,905,319,7.7743,453100
-122.36,40.69,32,3611,772,2060,759,1.7427,60600
-122.36,40.68,28,1745,379,1011,370,2.0391,59800
-122.36,40.66,17,2786,559,1528,517,2.0119,75800
-122.36,40.62,11,3896,886,1902,843,2.2905,94200
-122.36,40.58,17,1220,275,800,261,1.9181,118800
-122.36,40.57,31,431,90,231,78,2.184,77300
-122.36,40.56,20,3592,868,1865,781,2.0258,64800
-122.36,40.55,21,2500,466,1428,502,2.6513,113300
-122.36,40.48,21,2333,514,1308,509,2.0899,74800
-122.36,38.4,16,2716,546,898,500,2.2536,201200
-122.36,38.03,32,2159,393,981,369,4.3173,175400
-122.36,37.96,39,246,57,316,52,0.716,104200
-122.36,37.96,31,1157,276,956,232,1.5347,80400
-122.36,37.96,30,950,317,1073,280,1.8664,107800
-122.36,37.95,40,408,102,302,81,1.8333,69800
-122.36,37.95,38,1066,248,729,286,1.5139,81700
-122.36,37.95,38,1042,289,773,248,2.7714,104700
-122.36,37.94,45,907,188,479,161,3.0862,79000
-122.36,37.94,43,369,107,371,111,1.6,79400
-122.36,37.94,41,2591,585,1638,462,1.822,79700
-122.36,37.94,26,1540,343,1007,338,1.3365,72900
-122.36,37.93,44,1891,449,1047,432,1.7727,86100
-122.36,37.93,42,1796,389,1107,372,1.9375,87000
-122.36,37.92,52,215,41,126,43,1.3929,104200
-122.36,37.59,20,2638,854,1352,718,3.5125,350600
-122.36,37.58,52,3084,595,1324,571,5.0756,374200
-122.36,37.58,37,3325,734,1468,692,4.0987,434000
-122.36,37.57,35,1774,205,588,207,10.7339,500001
-122.36,37.56,32,4684,540,1512,511,15.0001,500001
-122.36,37.54,23,6184,747,2165,700,10.1675,500001
-122.37,41.41,28,1729,419,929,370,1.27,53100
-122.37,40.6,7,5178,1336,2557,1283,2.4079,111400
-122.37,40.58,25,2054,495,835,475,2.1538,76900
-122.37,40.54,28,2213,390,1096,378,3.6923,86900
-122.37,40.45,18,1748,337,921,327,3.3315,85400
-122.37,40.39,12,3783,702,1970,639,3.3005,98500
-122.37,37.95,35,215,45,100,34,1.6023,81300
-122.37,37.95,32,1298,363,716,268,0.9797,76400
-122.37,37.94,49,969,229,599,195,1.3167,71600
-122.37,37.93,45,3150,756,1798,749,1.75,37900
-122.37,37.93,37,709,190,644,174,0.8641,84200
-122.37,37.81,26,5416,1045,4531,962,2.7909,250000
-122.37,37.6,26,15,3,11,3,5.048,350000
-122.37,37.59,52,2272,403,963,376,5.7245,500000
-122.37,37.59,39,4645,1196,2156,1113,3.4412,353800
-122.37,37.58,52,1900,290,665,276,4.5486,500001
-122.37,37.58,43,2506,432,967,428,4.7404,500001
-122.37,37.58,34,2697,313,810,279,12.4291,500001
-122.37,37.56,21,7189,874,2440,846,11.6833,500001
-122.38,41.54,14,4453,797,1817,685,2.7468,81100
-122.38,41.43,45,2245,448,1155,421,1.6509,46200
-122.38,40.69,21,1774,370,875,354,1.7422,61500
-122.38,40.67,10,2281,444,1274,438,2.212,65600
-122.38,40.61,14,4773,1133,2101,1072,1.7227,105000
-122.38,40.58,36,1808,384,807,383,1.8375,74800
-122.38,40.58,34,1262,267,520,259,1.6983,72600
-122.38,40.57,43,2251,542,1479,512,1.5676,58200
-122.38,40.56,23,2281,408,1164,420,3.5347,101200
-122.38,40.54,36,1216,240,647,228,2.6944,75300
-122.38,39.68,21,1155,210,510,175,2.3851,67500
-122.38,37.91,18,3507,711,1224,676,5.0524,269800
-122.38,37.76,52,248,68,124,51,1.4886,450000
-122.38,37.73,40,543,101,259,89,2.2167,193800
-122.38,37.73,38,1388,276,871,265,2.1667,193800
-122.38,37.73,18,4037,990,2722,834,1.4282,140400
-122.38,37.71,47,1088,190,558,166,4.2708,207100
-122.38,37.6,33,2577,590,1867,566,3.3632,265100
-122.38,37.59,49,1657,266,613,270,5.7837,378100
-122.38,37.59,44,2089,348,837,317,4.6628,459200
-122.38,37.58,52,2039,299,772,303,6.471,500001
-122.38,37.58,52,1704,226,671,243,8.4704,500001
-122.38,37.34,33,1054,209,400,161,7.7773,456300
-122.38,37.18,52,1746,315,941,220,3.3047,286100
-122.39,41.41,23,910,199,370,169,1.7448,80100
-122.39,40.64,13,3604,704,1598,670,2.4141,78700
-122.39,40.59,26,1279,438,1276,420,1.2404,81300
-122.39,40.58,44,1625,392,944,347,1.5972,68900
-122.39,40.53,28,1427,304,692,285,2.125,80800
-122.39,40.52,24,2068,346,951,332,3.9306,85900
-122.39,38.37,33,1066,191,403,163,6.8,240800
-122.39,38,33,44,6,23,11,4.125,212500
-122.39,37.8,25,4561,1474,1525,1169,4.5581,500001
-122.39,37.79,52,94,24,113,27,4.6563,350000
-122.39,37.78,5,1405,515,725,392,3.6037,187500
-122.39,37.76,52,624,170,410,148,4.0042,208300
-122.39,37.76,52,3390,691,1645,596,3.7051,253700
-122.39,37.76,52,2316,468,1047,476,4.5057,321600
-122.39,37.76,52,1877,427,712,398,3.9722,290900
-122.39,37.76,52,157,28,88,27,3.675,162500
-122.39,37.74,42,4110,846,2147,674,2.5694,201000
-122.39,37.73,52,1931,329,1025,293,2.9063,192000
-122.39,37.73,46,1517,299,879,309,2.2222,195100
-122.39,37.72,52,135,34,93,26,2.1484,181300
-122.39,37.72,45,2893,570,1923,535,3.6607,192300
-122.39,37.72,28,1609,340,1064,290,1.1125,206300
-122.39,37.6,44,2304,384,986,379,4.652,387100
-122.39,37.6,36,1770,499,1225,459,2.56,273100
-122.39,37.6,34,707,159,381,156,4.375,340900
-122.39,37.59,33,2064,299,813,303,6.0374,500001
-122.39,37.58,36,6026,852,2314,892,7.8997,500001
-122.39,37.57,35,520,83,185,76,6.4865,450000
-122.4,40.62,9,4794,889,2162,865,3.1439,103100
-122.4,40.58,43,1455,300,747,279,2.7857,104200
-122.4,40.58,40,3895,929,1782,910,1.3329,78200
-122.4,40.57,23,1321,259,749,222,1.655,90100
-122.4,40.51,20,1750,352,834,340,2.485,100600
-122.4,38.53,24,1741,289,564,231,3.6118,248400
-122.4,38.46,33,2542,466,1099,420,4.635,248500
-122.4,38.41,20,4867,1015,1725,1015,2.5685,267600
-122.4,38.34,33,1408,273,520,212,3.5781,242500
-122.4,37.81,12,1349,349,536,334,7.7852,250000
-122.4,37.8,52,2094,568,920,503,4.2015,412500
-122.4,37.8,52,1642,570,1432,513,1.9063,300000
-122.4,37.78,52,464,202,286,148,1.6125,112500
-122.4,37.78,32,352,132,313,105,2.5742,350000
-122.4,37.77,52,144,63,1061,68,4.3958,225000
-122.4,37.76,52,4265,912,1555,836,4.119,298300
-122.4,37.76,52,1529,385,1347,348,2.9312,239100
-122.4,37.76,52,1495,311,506,275,4.4375,320000
-122.4,37.75,52,1182,307,1029,306,2.0577,214600
-122.4,37.75,44,6848,1584,3269,1383,2.8679,243300
-122.4,37.75,26,54,9,23,9,6.1359,225000
-122.4,37.74,45,2462,509,1587,450,2.59,211800
-122.4,37.73,50,1947,411,1170,384,3.4769,238700
-122.4,37.73,45,3490,712,2337,781,3.4472,225400
-122.4,37.73,42,1413,406,1027,362,2.3625,233000
